"","PercProtected","ResourceMobility","ProtectedCC","WorkingCC","MeanPayoff","meanTimeWorking"
"162",0.5,0.45,0.97514,0.62528,17,0.967049329899944
"163",0.55,0.45,0.8896,0.623977777777778,17,0.968020662663743
"164",0.6,0.45,0.809333333333333,0.5791375,17,0.963058277639714
"165",0.65,0.45,0.7382,0.518371428571428,17,0.966423700075855
"166",0.7,0.45,0.674821428571429,0.442383333333333,17,0.962744119359426
"167",0.75,0.45,0.401913333333333,0.33584,17,0.948864041735182
"168",0.8,0.45,0.01910625,0.03935,1.076,0.828010925103408
"169",0.85,0.45,0.0172705882352941,0.0473,1.04,0.821806596826637
"170",0.9,0.45,0.0168,0.0663500000000001,1.2285,0.812061981817726
"171",0.95,0.45,0.0144210526315789,0.1587,0.989,0.791012117815234
"172",0.05,0.5,0.2723,0.00616315789473684,1,0.860683955248257
